Level ID,Level Name,Type,Name,Details,Location,Location hints
16,Reconquest 1065,Tech Recipe,Middle School Recruiters,Requires: Welding Rod x30,,
16,Reconquest 1065,Tech Recipe,Mine Carts,Requires: Tin Bar x834,,
16,Reconquest 1065,Tech Recipe,Mother Trucker,"Requires: Screw x541, Titanium Bar x8",,
16,Reconquest 1065,Tech Recipe,Pickaxes,"Requires: Iron Bar x70, Tin Bar x178",,
16,Reconquest 1065,Tech Recipe,Radio Commercials,"Requires: Screw x51, Iron Bar x839",,
16,Reconquest 1065,Tech Recipe,Smelt Dupe,"Requires: Barbed Wire x189, Copper Wire x298",,
16,Reconquest 1065,Tech Recipe,Smelt Smelt Smelt,"Requires: Metal Sheet x44, Aluminum Bar x267",,
16,Reconquest 1065,Tech Recipe,Something about Trucks,"Requires: Gold Bar x18, Iron Bar x3.1K",,
16,Reconquest 1065,Tech Recipe,TNT,"Requires: Copper Wire x1.3K, Barbed Wire x801",,
16,Reconquest 1065,Tech Recipe,TV Commercials,Requires: Iron Bar x1.6K,,
16,Reconquest 1065,Tech Recipe,Tariffs,"Requires: Tin Can x118, Platinum Bar x4",,
16,Reconquest 1065,Tech Recipe,Torches,Requires: Tin Bar x335,,
17,Fort Harbor,Dig Sites,Dig Site 67666972,Cost: 67.7M; Time: 8 hours; Type: c100,Bonus: The Guardian Clan,Part of bonuses: The Shire
17,Fort Harbor,Dig Sites,Dig Site 219842011,Cost: 219.8M; Time: 32 hours; Type: p97 e03,Territory: Norbury's Pawn House,"Part of bonuses: Merchant Township, Greedy Ventures, Wolf Area"
17,Fort Harbor,Dig Sites,Dig Site 630562550,Cost: 630.6M; Time: 22 hours; Type: c56 u44,Territory: Storyteller Garden,"Part of bonuses: Croak Corner, Path Fork, The Shire"
17,Fort Harbor,Dig Sites,Dig Site 1127526126,Cost: 1.1B; Time: 21 hours; Type: c58 u42,Territory: Aviarist's Accomodation,"Part of bonuses: Winterfield, Apiarist Guild, The Shire"
17,Fort Harbor,Dig Sites,Dig Site 1921149801,Cost: 1.9B; Time: 20 hours; Type: p58 c24 u12 r06,Bonus: Avenue 13,
17,Fort Harbor,Dig Sites,Dig Site 2941120783,Cost: 2.9B; Time: 8 hours; Type: c100,Territory: Bulkhead Drung,Part of bonuses: Avenue 3
17,Fort Harbor,Dig Sites,Dig Site 4693013325,Cost: 4.7B; Time: 8 hours; Type: c100,Territory: Charlie Noble Inn,"Part of bonuses: The Black Spot, Royal Privateers, Fisher Island"
17,Fort Harbor,Dig Sites,Dig Site 6301860524,Cost: 6.3B; Time: 8 hours; Type: c100,Territory: Black Hollies Out,"Part of bonuses: Opium Den, Sealed Hood, Boar Town"
17,Fort Harbor,Dig Sites,Dig Site 8402528782,Cost: 8.4B; Time: 14 hours; Type: p72 c16 u08 r04,Territory: Heart of Darkness Dive,"Part of bonuses: Downtown Market, Depraved Hood, Boar Town"
17,Fort Harbor,Hospital,Hospital00,"Base armies saved: 3.6K; Upgrade costs: 968.5K, 5.1M, 175.6M, 905.4M, 8.1B, 54.5B",Territory: Proving Grounds,"Part of bonuses: Crafters Township, The Gear, Wolf Area"
17,Fort Harbor,Hospital,Hospital01,"Base armies saved: 98.5K; Upgrade costs: 39.7M, 1.0B, 6.8B, 52.5B",Territory: Road to Old Town,Part of bonuses: Avenue 21
17,Fort Harbor,Hospital,Hospital02,"Base armies saved: 687.9K; Upgrade costs: 155.2M, 797.8M, 4.1B, 23.9B",Territory: Signal Bird Aviary,"Part of bonuses: Grim Reaper Barracks, Ferocious Beasts Battalion, Wolf Area"
17,Fort Harbor,Hospital,Hospital03,"Base armies saved: 1.2M; Upgrade costs: 1.5B, 8.3B, 57.2B",Territory: Labourer's Dwelling,"Part of bonuses: Metal Harbor, Royal Town Center, Fury Transport Node"
17,Fort Harbor,Hospital,Hospital04,"Base armies saved: 2.7M; Upgrade costs: 4.4B, 23.5B",Territory: Crowded Berth,"Part of bonuses: Blue Mile, Soldier Port, Royal Town Center"
17,Fort Harbor,Hospital,Hospital05,Base armies saved: 4.9M; Upgrade costs: 15.3B,Territory: Secret Chamber,"Part of bonuses: The Black Spot, Old Privateer Headquarter, Fisher Island"
17,Fort Harbor,Hospital,Hospital06,Base armies saved: 8.8M; Upgrade costs: 32.2B,Territory: Tusk's Undercroft,"Part of bonuses: Fire Rook, Blazing Boar Clan, Boar Town"
17,Fort Harbor,Largest Cache,Army Cache,504.3M,Territory: Evil Eye Obelisque,"Part of bonuses: Noisy Unrest, Inventers District, Boar Town"
17,Fort Harbor,Largest Cache,Army Cache,562.3M,Territory: Fort Bailey,"Part of bonuses: Wall Guard District, Storm Point, Boar Town"
17,Fort Harbor,Largest Cache,Army Cache,607.6M,Bonus: Royal Stag Clan,Part of bonuses: Royal Town Center
17,Fort Harbor,Largest Cache,Army Cache,834.2M,Bonus: Royal Town Center,
17,Fort Harbor,Largest Cache,Army Cache,935.1M,Bonus: Artisan Borough,Part of bonuses: Royal Town Center
17,Fort Harbor,Largest Cache,Money Cache,1.7B,Territory: Sparked Debate Club,"Part of bonuses: Noisy Unrest, Inventers District, Boar Town"
17,Fort Harbor,Largest Cache,Money Cache,2.0B,Territory: Bowsprit Line,Part of bonuses: Avenue 11
17,Fort Harbor,Largest Cache,Money Cache,2.0B,Territory: Aperfield's Roughcast's,"Part of bonuses: Downtown Market, Mason Guild, Boar Town"
17,Fort Harbor,Largest Cache,Money Cache,2.7B,Bonus: Avenue 12,
17,Fort Harbor,Largest Cache,Money Cache,2.7B,Bonus: Snitcher Asylum,Part of bonuses: Royal Town Center
17,Fort Harbor,Largest Territories,Territory Cost,1.3B (JS),Territory: Plenary Chamber,"Part of bonuses: University of Science, Inventers District, Boar Town"
17,Fort Harbor,Largest Territories,Territory Cost,"1.5B (JS, TS, QS)",Territory: Bowsprit Line,Part of bonuses: Avenue 11
17,Fort Harbor,Largest Territories,Territory Cost,"873.5M (JS, TS, QS)",Territory: Apprentice Digs,"Part of bonuses: Noisy Unrest, Inventers District, Boar Town"
17,Fort Harbor,Largest Territories,Territory Cost,"909.6M (JS, TS, QS)",Territory: The Tenebrous Theatre,"Part of bonuses: Artists Sphere, Bard Pocket, Royal Town Center"
17,Fort Harbor,Largest Territories,Territory Cost,"969.6M (JS, TS)",Territory: Boar's Constable,"Part of bonuses: Tempest Sentry, Wall Guard District, Boar Town"
17,Fort Harbor,Market,Bationare,"Resources: Welding Rod, Titanium Bar, Metal Sheet, Tin Can",Territory: The Night Watch,"Part of bonuses: Tempest Sentry, Wall Guard District, Boar Town"
17,Fort Harbor,Market,Belluminkling,"Resources: Tin Bar, Copper Bar, Iron Bar, Zinc Bar",Territory: Circle of the Guardian,Part of bonuses: Avenue 24
17,Fort Harbor,Market,Cleakuwaked,"Resources: Silver Bar, Gold Bar, Metal Pipe, Platinum Bar",Territory: Firefreeze Alley,Part of bonuses: Avenue 20
17,Fort Harbor,Market,Mixtup,"Resources: Nickel Bar, Lead Bar, Copper Wire, Barbed Wire",Territory: Eli's Bookstore,"Part of bonuses: Wishing Well, Summerfield, The Shire"
17,Fort Harbor,Market,Twisometo,"Resources: Silicon Bar, Aluminum Bar, Screw, Nail",Territory: Vegetable & Chicken Carts,"Part of bonuses: Olive Grove, Wall Mart, Boar Town"
17,Fort Harbor,Mercenary Camp,MercenaryCamp000,Base mercs: 532.5K; Base cost: 1.56,Territory: Soldier Hall,"Part of bonuses: Bailiff Dryden, The Shire, Kaer Morhen"
17,Fort Harbor,Mercenary Camp,MercenaryCamp001,Base mercs: 4.9M; Base cost: 7.71,Territory: Grimbel's Treehouse,"Part of bonuses: Whispering Thicket, The Guardian Clan, The Shire"
17,Fort Harbor,Mercenary Camp,MercenaryCamp002,Base mercs: 17.2M; Base cost: 7.48,Territory: Pyrop Fire Prestinct,"Part of bonuses: Crafters Township, Boulder Hedge, Wolf Area"
17,Fort Harbor,Mercenary Camp,MercenaryCamp003,Base mercs: 43.2M; Base cost: 7.50,Territory: Shady Abode,"Part of bonuses: Merchant Township, The Cobblestone Quad, Wolf Area"
17,Fort Harbor,Mercenary Camp,MercenaryCamp004,Base mercs: 98.0M; Base cost: 12.03,Territory: Wordsworth Library,"Part of bonuses: Cursed Quarter, Dead Poets Society, Wolf Area"
17,Fort Harbor,Mercenary Camp,MercenaryCamp005,Base mercs: 158.4M; Base cost: 15.06,Territory: Gomboult Ferry,Part of bonuses: Avenue 2
17,Fort Harbor,Mercenary Camp,MercenaryCamp006,Base mercs: 283.6M; Base cost: 14.10,Territory: Lord's Wardrobe,"Part of bonuses: Summerfield, House Emsworth, The Shire"
17,Fort Harbor,Mercenary Camp,MercenaryCamp007,Base mercs: 364.2M; Base cost: 23.51,Territory: Naval Cross,Part of bonuses: Avenue 3
17,Fort Harbor,Mercenary Camp,MercenaryCamp008,Base mercs: 532.2M; Base cost: 22.32,Territory: Dark Sweet Spring,"Part of bonuses: Chocolatier Guild, Rusty Breeze, Royal Town Center"
17,Fort Harbor,Mercenary Camp,MercenaryCamp009,Base mercs: 791.7M; Base cost: 24.01,Territory: Gamming Chair Lodge,"Part of bonuses: Farewell Marina, New Marstal, Royal Town Center"
17,Fort Harbor,Mercenary Camp,MercenaryCamp010,Base mercs: 896.3M; Base cost: 34.34,Territory: Rites of Neptune Rex,"Part of bonuses: Fishers Ground, Sailors Borough, Fisher Island"
17,Fort Harbor,Mercenary Camp,MercenaryCamp011,Base mercs: 1.4B; Base cost: 44.35,Territory: Powder Hill,"Part of bonuses: The Black Spot, Black Armory, Fisher Island"
17,Fort Harbor,Mercenary Camp,MercenaryCamp012,Base mercs: 2.0B; Base cost: 45.97,Territory: Jellies Bazaar,"Part of bonuses: Opium Den, Sealed Hood, Boar Town"
17,Fort Harbor,Mercenary Camp,MercenaryCamp013,Base mercs: 2.6B; Base cost: 50.80,Territory: Hall of Justice,"Part of bonuses: Fire Rook, Blazing Boar Clan, Boar Town"
17,Fort Harbor,Mercenary Camp,MercenaryCamp014,Base mercs: 1.0B; Base cost: 51.59,Territory: Flying Dagger Drive,Part of bonuses: Avenue 12
17,Fort Harbor,Meta,Total Armies Required,65.7B,,
17,Fort Harbor,Meta,Total Base Army Caches,7.2B,,
17,Fort Harbor,Meta,Total Base Mercenaries,10.2B,,
17,Fort Harbor,Meta,Total Base Mercenaries Costs,417.8B,,
17,Fort Harbor,Meta,Total Base Money Caches,30.6B,,
17,Fort Harbor,Meta,Total Base Money Generation Per Sec,215.4K,,
17,Fort Harbor,Meta,Total Hospitals Save per Terr,54.7M,,
17,Fort Harbor,Meta,Total Hospitals Upgrade Costs,295.5B,,
17,Fort Harbor,Meta,Total Powers Available,TWx4 SACx1 SMx1 FCx3 MRx1 FBx2 IMx1,,
17,Fort Harbor,Meta,Total Territories,780,,
17,Fort Harbor,Recipe,Aluminum Bar,Requires: Aluminum x6.1K,Territory: Splashing Lavatory,"Part of bonuses: House of Banneret, Royal Militairy Sector, Royal Town Center"
17,Fort Harbor,Recipe,Barbed Wire,"Requires: Copper Bar x9, Nickel Bar x1",Territory: Big Fido's Sleeping Place,"Part of bonuses: Howling Edge, The Direwolf Clan, Wolf Area"
17,Fort Harbor,Recipe,Copper Bar,Requires: Copper x386,Territory: Coal Digger Barracks,"Part of bonuses: Stone Circle, The Shire, Kaer Morhen"
17,Fort Harbor,Recipe,Copper Wire,Requires: Copper Bar x5,Territory: Indulgence Maker,"Part of bonuses: Bowed Parish, Divine Mart, Wolf Area"
17,Fort Harbor,Recipe,Gold Bar,"Requires: Gold x15.2K, Tin x90.2K",Territory: Amidships Dwelling,"Part of bonuses: Mel Ville, Farewell Marina, Royal Town Center"
17,Fort Harbor,Recipe,Iron Bar,Requires: Iron x551,Territory: Rampant Living,"Part of bonuses: The Green Mart, Red Roofs, Wolf Area"
17,Fort Harbor,Recipe,Lead Bar,Requires: Lead x2.2K,Territory: Monastic Doorkeeper,"Part of bonuses: Bowed Parish, Pacified Marble Garden, Wolf Area"
17,Fort Harbor,Recipe,Metal Pipe,"Requires: Iron Bar x49, Lead Bar x13, Nickel Bar x23",Territory: Peacoat Tailor,"Part of bonuses: Naval Academy of Fort Harbor, Naval Purveyor District, Fisher Island"
17,Fort Harbor,Recipe,Metal Sheet,"Requires: Tin Bar x117, Silicon Bar x14",Territory: Bamboozle's Crew,"Part of bonuses: The Black Spot, Marauder Territory, Fisher Island"
17,Fort Harbor,Recipe,Nail,"Requires: Iron Bar x12, Zinc Bar x10",Bonus: Winterfield,Part of bonuses: The Shire
17,Fort Harbor,Recipe,Neodymium Bar,"Requires: Neodymium x123.6K, Gold x554.9K",Bonus: Inventers District,Part of bonuses: Boar Town
17,Fort Harbor,Recipe,Nickel Bar,Requires: Nickel x1.3K,Territory: Elmar's Grocery,"Part of bonuses: State District, Agricultural Ministry, Royal Town Center"
17,Fort Harbor,Recipe,Platinum Bar,"Requires: Platinum x26.2K, Iron x158.2K",Territory: Drowned Lodging,"Part of bonuses: Fishers Ground, Flotsam and Jetsam, Fisher Island"
17,Fort Harbor,Recipe,Screw,Requires: Iron Bar x7,Territory: Hexham Road,Part of bonuses: Avenue 20
17,Fort Harbor,Recipe,Silicon Bar,Requires: Silicon x3.6K,Territory: Shepard Sutton's House,"Part of bonuses: Wishing Well, Summerfield, The Shire"
17,Fort Harbor,Recipe,Silver Bar,"Requires: Silver x8.7K, Copper x67.9K",Territory: Fish Square,Part of bonuses: Avenue 13
17,Fort Harbor,Recipe,Thorium Bar,"Requires: Thorium x63.9K, Zinc x403.7K",Territory: Grand Falconry,"Part of bonuses: Deviding Ground, Blazing Boar Clan, Boar Town"
17,Fort Harbor,Recipe,Tin Bar,Requires: Tin x408,Territory: Screaming Birth Yard,"Part of bonuses: The Vet, Hayhurst Borough, The Shire"
17,Fort Harbor,Recipe,Tin Can,Requires: Tin Bar x39,Territory: Blue Jacket Shop,"Part of bonuses: Bolt Corner, Red Bay Pier, Fisher Island"
17,Fort Harbor,Recipe,Titanium Bar,"Requires: Titanium x40.9K, Silver x130.8K",Bonus: Brick Savagery,"Part of bonuses: Suicide Circus, Boar Town"
17,Fort Harbor,Recipe,Twine,Requires: Silicon Bar x45,Bonus: Broken Devices Graveyard,"Part of bonuses: Inventers District, Boar Town"
17,Fort Harbor,Recipe,Welding Rod,Requires: Aluminum Bar x12,Territory: The Dice Joint,"Part of bonuses: Gambling Alleys, Sealed Hood, Boar Town"
17,Fort Harbor,Recipe,Zinc Bar,Requires: Zinc x735,Territory: Hackneymen Stables,"Part of bonuses: Uptown Assignation, Topsy Turvy Borough, Wolf Area"
17,Fort Harbor,Tech Recipe,!MS: Advanced negotiations,"Requires: Screw x60, Silicon Bar x13",,
17,Fort Harbor,Tech Recipe,!MS: Assert dominance,"Requires: Tin Can x59, Aluminum Bar x76",,
17,Fort Harbor,Tech Recipe,!MS: Bait and switch tactics,"Requires: Barbed Wire x183, Copper Wire x289",,
17,Fort Harbor,Tech Recipe,!MS: Basic Marketing,Requires: Tin Bar x39,,
17,Fort Harbor,Tech Recipe,!MS: Basic negotiations,"Requires: Nickel Bar x62, Zinc Bar x296",,
17,Fort Harbor,Tech Recipe,!MS: Break a few shins,"Requires: Platinum Bar x4, Silver Bar x28",,
17,Fort Harbor,Tech Recipe,!MS: Efficient Smelters,"Requires: Nickel Bar x16, Zinc Bar x149",,
17,Fort Harbor,Tech Recipe,!MS: Faster Construction,"Requires: Silver Bar x2, Silicon Bar x86",,
17,Fort Harbor,Tech Recipe,!MS: Faster Crafters,Requires: Copper Wire x36,,
17,Fort Harbor,Tech Recipe,!MS: Faster Smelters,Requires: Copper Bar x71,,
17,Fort Harbor,Tech Recipe,!MS: Hire Actual Doctors,"Requires: Metal Sheet x38, Titanium Bar x5",,
17,Fort Harbor,Tech Recipe,!MS: Incentive Program,"Requires: Iron Bar x104, Tin Bar x281",,
17,Fort Harbor,Tech Recipe,!MS: Intern Salesman,"Requires: Iron Bar x12, Copper Bar x190",,
17,Fort Harbor,Tech Recipe,!MS: Medicine Refinement,"Requires: Barbed Wire x444, Screw x283",,
17,Fort Harbor,Tech Recipe,!MS: Prefab Assembly,"Requires: Copper Wire x722, Nail x183",,
17,Fort Harbor,Tech Recipe,!MS: Price Collusion,"Requires: Barbed Wire x56, Iron Bar x410",,
17,Fort Harbor,Tech Recipe,!MS: Tell your workers that it's cash,"Requires: Platinum Bar x8, Copper Bar x5.4K",,
17,Fort Harbor,Tech Recipe,!MS: Window display on busy street,Requires: Nickel Bar x199,,
17,Fort Harbor,Tech Recipe,Barehand Mining,"Requires: Tin Bar x18, Copper Bar x105",,
17,Fort Harbor,Tech Recipe,Basic Recruitment,"Requires: Iron Bar x20, Tin Bar x133",,
17,Fort Harbor,Tech Recipe,Better Trucks,"Requires: Screw x121, Silicon Bar x24",,
17,Fort Harbor,Tech Recipe,Bigger Trucks,Requires: Lead Bar x379,,
17,Fort Harbor,Tech Recipe,Billboards,Requires: Copper Bar x384,,
17,Fort Harbor,Tech Recipe,College Recruiters,"Requires: Gold Bar x5, Nickel Bar x941",,
17,Fort Harbor,Tech Recipe,Cost Cutting,"Requires: Barbed Wire x68, Nickel Bar x100",,
17,Fort Harbor,Tech Recipe,Craft Craft Craft,"Requires: Welding Rod x24, Zinc Bar x2.4K",,
17,Fort Harbor,Tech Recipe,Craft Dupe,"Requires: Silver Bar x16, Silicon Bar x181",,
17,Fort Harbor,Tech Recipe,Cut Veteran's Benefits,"Requires: Silver Bar x7, Aluminum Bar x39",,
17,Fort Harbor,Tech Recipe,Drafting,Requires: Tin Bar x59,,
17,Fort Harbor,Tech Recipe,Drill Sergeant pay cuts,"Requires: Nickel Bar x474, Silicon Bar x44",,
17,Fort Harbor,Tech Recipe,Drills,Requires: Tin Bar x3.0K,,
17,Fort Harbor,Tech Recipe,Efficient Crafters,"Requires: Lead Bar x55, Zinc Bar x602",,
17,Fort Harbor,Tech Recipe,Enforce Mandatory draft,Requires: Thorium Bar x2,,
17,Fort Harbor,Tech Recipe,Enforce the Use Tax,"Requires: Aluminum Bar x155, Iron Bar x2.7K",,
17,Fort Harbor,Tech Recipe,Headlamps,"Requires: Tin Can x53, Zinc Bar x1.2K",,
17,Fort Harbor,Tech Recipe,High School Recruiters,Requires: Lead Bar x758,,
17,Fort Harbor,Tech Recipe,Increase Sales Tax,"Requires: Tin Bar x1.6K, Copper Bar x2.3K",,
17,Fort Harbor,Tech Recipe,Increase Taxes on Corporations,Requires: Zinc Bar x52,,
17,Fort Harbor,Tech Recipe,Increase Taxes on the Rich,"Requires: Nickel Bar x19, Tin Bar x627",,
17,Fort Harbor,Tech Recipe,Infrastructure Upgrades,"Requires: Copper Wire x79, Iron Bar x214",,
17,Fort Harbor,Tech Recipe,Lanterns,"Requires: Nail x95, Aluminum Bar x15",,
17,Fort Harbor,Tech Recipe,Logistics,"Requires: Screw x58, Iron Bar x845",,
17,Fort Harbor,Tech Recipe,Mandatory draft,Requires: Lead Bar x92,,
17,Fort Harbor,Tech Recipe,Mega TNT,Requires: Aluminum Bar x304,,
17,Fort Harbor,Tech Recipe,Middle School Recruiters,"Requires: Titanium Bar x3, Tin Can x115",,
17,Fort Harbor,Tech Recipe,Mine Carts,Requires: Copper Bar x1.3K,,
17,Fort Harbor,Tech Recipe,Mother Trucker,Requires: Gold Bar x19,,
17,Fort Harbor,Tech Recipe,Pickaxes,Requires: Iron Bar x55,,
17,Fort Harbor,Tech Recipe,Radio Commercials,"Requires: Lead Bar x22, Copper Wire x118",,
17,Fort Harbor,Tech Recipe,Smelt Dupe,"Requires: Nail x85, Lead Bar x207",,
17,Fort Harbor,Tech Recipe,Smelt Smelt Smelt,"Requires: Metal Pipe x46, Gold Bar x12",,
17,Fort Harbor,Tech Recipe,Something about Trucks,Requires: Metal Sheet x35,,
17,Fort Harbor,Tech Recipe,TNT,"Requires: Welding Rod x27, Copper Wire x1.3K",,
17,Fort Harbor,Tech Recipe,TV Commercials,Requires: Aluminum Bar x17,,
17,Fort Harbor,Tech Recipe,Tariffs,"Requires: Metal Pipe x52, Silicon Bar x356",,
17,Fort Harbor,Tech Recipe,Torches,Requires: Zinc Bar x66,,
18,Europe 1066 AD,Dig Sites,Dig Site 179656483,Cost: 179.7M; Time: 12 hours; Type: p99 e01,Territory: Chalkidike,"Part of bonuses: Thessalonica, Byzantine Empire"
18,Europe 1066 AD,Dig Sites,Dig Site 691701510,Cost: 691.7M; Time: 8 hours; Type: c100,Territory: Tao,"Part of bonuses: Kingdom of Armenia, Kartli"
18,Europe 1066 AD,Dig Sites,Dig Site 1078388937,Cost: 1.1B; Time: 32 hours; Type: p97 e03,Territory: Gulf of Helholland,"Part of bonuses: -North Sea-, ~Leif Ericson~"
18,Europe 1066 AD,Dig Sites,Dig Site 1629521542,Cost: 1.6B; Time: 12 hours; Type: p99 e01,Territory: Nisibin,"Part of bonuses: Kingdom of Armenia, Mesopotamia"
18,Europe 1066 AD,Dig Sites,Dig Site 3080970890,Cost: 3.1B; Time: 14 hours; Type: p72 c16 u08 r04,Territory: Sieradzko-Leczyckie,"Part of bonuses: Kuyavia, Kingdom of Poland"
18,Europe 1066 AD,Dig Sites,Dig Site 5221373355,Cost: 5.2B; Time: 29 hours; Type: c35 u65,Territory: Alexandria,"Part of bonuses: Alexandria, Kingdom of Egypt"
18,Europe 1066 AD,Dig Sites,Dig Site 7014531072,Cost: 7.0B; Time: 23 hours; Type: p51 c28 u14 r07,Territory: Werle,"Part of bonuses: Mecklenburg, Holy Roman Empire"
18,Europe 1066 AD,Dig Sites,Dig Site 11425613276,Cost: 11.4B; Time: 8 hours; Type: c100,Territory: Nyland,"Part of bonuses: Finland, Tribe of Finns"
18,Europe 1066 AD,Dig Sites,Dig Site 14506443508,Cost: 14.5B; Time: 26 hours; Type: c43 u57,Bonus: Sultanate of Persia,
18,Europe 1066 AD,Dig Sites,Dig Site 17702611614,Cost: 17.7B; Time: 30 hours; Type: c32 u68,Territory: Murcia,"Part of bonuses: Murcia, Kingdom of Castille"
18,Europe 1066 AD,Dig Sites,Dig Site 23801166519,Cost: 23.8B; Time: 8 hours; Type: c100,Territory: Atholl,"Part of bonuses: Albany, Kingdom of Scotland"
18,Europe 1066 AD,Hospital,Hospital00,"Base armies saved: 3.8K; Upgrade costs: 506.3K, 5.9M, 31.6M, 186.7M, 1.4B, 7.7B, 43.5B",Territory: Votyaki,"Part of bonuses: Bulgar, Tribe of Khazars"
18,Europe 1066 AD,Hospital,Hospital01,"Base armies saved: 98.6K; Upgrade costs: 212.4M, 1.7B, 9.2B, 48.2B",Territory: Rhodos,"Part of bonuses: Cibyrrhaeot, Byzantine Empire"
18,Europe 1066 AD,Hospital,Hospital02,"Base armies saved: 284.9K; Upgrade costs: 130.2M, 736.1M, 4.2B, 21.5B",Territory: Belle Ile,"Part of bonuses: Gulf of Biscay, ~Jean de Béthencourt~"
18,Europe 1066 AD,Hospital,Hospital03,"Base armies saved: 597.6K; Upgrade costs: 213.3M, 1.3B, 6.8B, 44.6B",Territory: Mstislavl,"Part of bonuses: Smolensk, Kingdom of Rus"
